date;lat;lng;Пассажиры
15.03.2011 11:00;37.45943996;55.73097584;494
15.03.2011 11:00;37.46053354;55.73075094;494
15.03.2011 11:00;37.44026147;55.71177305;492
15.03.2011 11:00;37.57552067;55.56812336;488
15.03.2011 11:00;37.49335104;55.72822071;486
15.03.2011 11:00;37.58112744;55.54473629;476
15.03.2011 11:00;37.56318649;55.56998428;474
15.03.2011 11:00;37.45331552;55.80969777;472
15.03.2011 11:00;37.45414503;55.80957234;472
15.03.2011 11:00;37.63059864;55.73016809;460
15.03.2011 11:00;37.5815971;55.77186748;450
15.03.2011 11:00;37.52061636;55.73657615;444
15.03.2011 11:00;37.57848381;55.57226671;436
15.03.2011 11:00;37.75295418;55.6621638;430
15.03.2011 11:00;37.5472909;55.543894;430
15.03.2011 11:00;37.57250029;55.67447125;410
15.03.2011 11:00;37.49351873;55.75105614;408
15.03.2011 11:00;37.56455983;55.67707136;404
15.03.2011 11:00;37.70675281;55.61397604;404
15.03.2011 11:00;37.55787644;55.5429002;402
15.03.2011 11:00;37.46956299;55.72718468;400
15.03.2011 11:00;37.46215397;55.72581086;400
15.03.2011 11:00;37.54530145;55.661248;400
15.03.2011 11:00;37.61028007;55.72708017;396
15.03.2011 11:00;37.60651432;55.72460735;396
15.03.2011 11:00;37.53832619;55.65475579;392
15.03.2011 11:00;37.56431029;55.57194813;390
15.03.2011 11:00;37.50262243;55.82327373;388
15.03.2011 11:00;37.50876737;55.82468268;388
15.03.2011 11:00;37.51405636;55.82729233;388
15.03.2011 11:00;37.79928241;55.62947436;386
15.03.2011 11:00;37.56228413;55.79257942;380
15.03.2011 11:00;37.44525233;55.71056112;380
15.03.2011 11:00;37.53864483;55.54249262;374
15.03.2011 11:00;37.53731683;55.54027417;374
15.03.2011 11:00;37.63894901;55.71083432;374
15.03.2011 11:00;37.64263237;55.71155677;374
15.03.2011 11:00;37.64609886;55.71225897;374
15.03.2011 11:00;37.63907539;55.71104893;374
15.03.2011 11:00;37.69504988;55.6172588;372
15.03.2011 11:00;37.47885117;55.72326476;370
15.03.2011 11:00;37.64215009;55.77966348;368
15.03.2011 11:00;37.62943535;55.7784055;368
15.03.2011 11:00;37.61329509;55.77933334;368
15.03.2011 11:00;37.60908567;55.7805621;368
15.03.2011 11:00;37.61132825;55.77983498;368
15.03.2011 11:00;37.61702158;55.77841374;368
15.03.2011 11:00;37.64408651;55.77969652;368
15.03.2011 11:00;37.60526204;55.77901708;368
15.03.2011 11:00;37.60132401;55.78457106;368
15.03.2011 11:00;37.63908001;55.77998696;368
15.03.2011 11:00;37.64596989;55.77886098;368
15.03.2011 11:00;37.63073915;55.7792546;368
15.03.2011 11:00;37.59674713;55.58219531;368
15.03.2011 11:00;37.7706302;55.66424085;360
15.03.2011 11:00;37.51787851;55.88339094;358
15.03.2011 11:00;37.51197616;55.80677842;354
15.03.2011 11:00;37.4763193;55.80189045;354
15.03.2011 11:00;37.47380258;55.71137226;352
15.03.2011 11:00;37.46233121;55.72106371;350
15.03.2011 11:00;37.45227659;55.68808264;348
15.03.2011 11:00;37.44955594;55.69001969;348
15.03.2011 11:00;37.45414545;55.69357698;348
15.03.2011 11:00;37.45993434;55.69599125;348
15.03.2011 11:00;37.44960141;55.68358712;348
15.03.2011 11:00;37.46351027;55.69768951;348
15.03.2011 11:00;37.56007712;55.74842765;346
15.03.2011 11:00;37.56534759;55.74991614;346
15.03.2011 11:00;37.55294655;55.74684185;346
15.03.2011 11:00;37.44628546;55.82789559;344
15.03.2011 11:00;37.51858067;55.88235327;336
15.03.2011 11:00;37.51739961;55.88452268;336
15.03.2011 11:00;37.64745356;55.71714347;326
15.03.2011 11:00;37.65186241;55.71995133;326
15.03.2011 11:00;37.65644919;55.72380555;326
15.03.2011 11:00;37.65017454;55.72854923;326
15.03.2011 11:00;37.64321633;55.73031811;326
15.03.2011 11:00;37.63893885;55.73010511;326
15.03.2011 11:00;37.65322598;55.72502406;326
15.03.2011 11:00;37.52709282;55.6527643;322
15.03.2011 11:00;37.53026259;55.6514126;322
15.03.2011 11:00;37.58400878;55.57640961;318
15.03.2011 11:00;37.58892545;55.57523788;318
15.03.2011 11:00;37.59227614;55.57269053;318
15.03.2011 11:00;37.59277418;55.57013145;318
15.03.2011 11:00;37.40980797;55.72566531;318
15.03.2011 11:00;37.4215532;55.72620867;318
15.03.2011 11:00;37.55900132;55.7950154;310
15.03.2011 11:00;37.55497906;55.79733229;310
15.03.2011 11:00;37.55782238;55.79273634;308
15.03.2011 11:00;37.77406215;55.66174808;300
15.03.2011 11:00;37.78114182;55.6599784;300
15.03.2011 11:00;37.55781761;55.66763866;292
15.03.2011 11:00;37.70218313;55.60623496;292
15.03.2011 11:00;37.71247482;55.59971845;292
15.03.2011 11:00;37.70873928;55.60223533;292
15.03.2011 11:00;37.44957249;55.85984775;292
15.03.2011 11:00;37.44845934;55.86310578;292
15.03.2011 11:00;37.52220635;55.67470906;290
15.03.2011 11:00;37.70591215;55.60382753;288
15.03.2011 11:00;37.57932484;55.57507726;288
15.03.2011 11:00;37.61768971;55.78846021;288
15.03.2011 11:00;37.62090969;55.78859118;288
15.03.2011 11:00;37.75958887;55.66277457;286
15.03.2011 11:00;37.40715523;55.72204661;274
15.03.2011 11:00;37.60870306;55.79007958;268
15.03.2011 11:00;37.60064305;55.78948557;268
15.03.2011 11:00;37.6004753;55.7879855;268
15.03.2011 11:00;37.57463753;55.5118647;266
15.03.2011 11:00;37.58584143;55.51021445;266
15.03.2011 11:00;37.48177613;55.70854101;266
15.03.2011 11:00;37.47602677;55.71016875;266
15.03.2011 11:00;37.65509281;55.72564888;258
15.03.2011 11:00;37.57234642;55.74950866;258
15.03.2011 11:00;37.57285595;55.74947243;258
15.03.2011 11:00;37.37548345;55.75733161;258
15.03.2011 11:00;37.60301542;55.7927277;258
15.03.2011 11:00;37.55726833;55.89467799;258
15.03.2011 11:00;37.55726372;55.89149853;258
15.03.2011 11:00;37.55735377;55.88747475;258
15.03.2011 11:00;37.55736663;55.8836869;258
15.03.2011 11:00;37.55631224;55.88009306;258
15.03.2011 11:00;37.54596903;55.87774082;258
15.03.2011 11:00;37.54701504;55.87465896;258
15.03.2011 11:00;37.54672081;55.86926455;258
15.03.2011 11:00;37.548699;55.8632503;258
15.03.2011 11:00;37.55383901;55.86048928;258
15.03.2011 11:00;37.5598377;55.85739541;258
15.03.2011 11:00;37.56572311;55.85080992;258
15.03.2011 11:00;37.56810858;55.84567958;258
15.03.2011 11:00;37.57584366;55.83711622;258
15.03.2011 11:00;37.53792457;55.83624071;258
15.03.2011 11:00;37.53271896;55.8327496;258
15.03.2011 11:00;37.52248307;55.82412111;258
15.03.2011 11:00;37.51890518;55.8230883;258
15.03.2011 11:00;37.51073579;55.8208977;258
15.03.2011 11:00;37.56834188;55.84662096;258
15.03.2011 11:00;37.56563609;55.85152638;258
15.03.2011 11:00;37.55961035;55.85787041;258
15.03.2011 11:00;37.55416579;55.86075926;258
15.03.2011 11:00;37.54938498;55.86361193;258
15.03.2011 11:00;37.54745483;55.8686176;258
15.03.2011 11:00;37.54808755;55.87434123;258
15.03.2011 11:00;37.55772729;55.88061266;258
15.03.2011 11:00;37.55769407;55.88408043;258
15.03.2011 11:00;37.55765938;55.88761727;258
15.03.2011 11:00;37.55760097;55.89228534;258
15.03.2011 11:00;37.55754281;55.89436838;258
15.03.2011 11:00;37.55493698;55.8963496;258
15.03.2011 11:00;37.51157302;55.86963547;258
15.03.2011 11:00;37.51460932;55.87382144;258
15.03.2011 11:00;37.51739355;55.87613468;258
15.03.2011 11:00;37.52244618;55.87895333;258
15.03.2011 11:00;37.52049508;55.88445259;258
15.03.2011 11:00;37.53700853;55.86896241;258
15.03.2011 11:00;37.54224526;55.86651777;258
15.03.2011 11:00;37.5696187;55.84185094;258
15.03.2011 11:00;37.55294078;55.84201617;258
15.03.2011 11:00;37.54368483;55.83858424;258
15.03.2011 11:00;37.5305249;55.82919357;258
15.03.2011 11:00;37.57515073;55.8368297;258
15.03.2011 11:00;37.57018257;55.84179293;258
15.03.2011 11:00;37.54947339;55.86347029;258
15.03.2011 11:00;37.54467203;55.86558284;258
15.03.2011 11:00;37.54131954;55.86718271;258
15.03.2011 11:00;37.52028239;55.87763033;258
15.03.2011 11:00;37.51701688;55.87604583;258
15.03.2011 11:00;37.51452595;55.87398314;258
15.03.2011 11:00;37.51108511;55.87014193;258
15.03.2011 11:00;37.50262243;55.82327373;258
15.03.2011 11:00;37.50876737;55.82468268;258
15.03.2011 11:00;37.51163169;55.82986131;258
15.03.2011 11:00;37.50815236;55.83391819;258
15.03.2011 11:00;37.50572831;55.8371907;258
15.03.2011 11:00;37.5124626;55.83769126;258
15.03.2011 11:00;37.51641674;55.83956927;258
15.03.2011 11:00;37.51932862;55.84124911;258
15.03.2011 11:00;37.521757;55.84521859;258
15.03.2011 11:00;37.52093637;55.84909201;258
15.03.2011 11:00;37.51916836;55.85222835;258
15.03.2011 11:00;37.51312403;55.85645617;258
15.03.2011 11:00;37.50816897;55.86005156;258
15.03.2011 11:00;37.50405879;55.86305452;258
15.03.2011 11:00;37.50095909;55.8644689;258
15.03.2011 11:00;37.49681936;55.86591391;258
15.03.2011 11:00;37.49044397;55.86709349;258
15.03.2011 11:00;37.48384858;55.86699239;258
15.03.2011 11:00;37.47712822;55.86523588;258
15.03.2011 11:00;37.47947502;55.86302005;258
15.03.2011 11:00;37.48097696;55.86174492;258
15.03.2011 11:00;37.48470376;55.85809274;258
15.03.2011 11:00;37.5614081;55.84479132;258
15.03.2011 11:00;37.52232908;55.88566594;258
15.03.2011 11:00;37.52551856;55.88631764;258
15.03.2011 11:00;37.52957532;55.88315525;258
15.03.2011 11:00;37.52899858;55.88110759;258
15.03.2011 11:00;37.52880901;55.87353653;258
15.03.2011 11:00;37.52613874;55.87535591;258
15.03.2011 11:00;37.52567028;55.87920277;258
15.03.2011 11:00;37.48209699;55.86111482;258
15.03.2011 11:00;37.47974395;55.86304453;258
15.03.2011 11:00;37.48605049;55.8668956;258
15.03.2011 11:00;37.4927747;55.86666258;258
15.03.2011 11:00;37.50575556;55.86153251;258
15.03.2011 11:00;37.51409414;55.85545353;258
15.03.2011 11:00;37.51854366;55.88238002;258
15.03.2011 11:00;37.53875021;55.87318553;258
15.03.2011 11:00;37.54381828;55.8735049;258
15.03.2011 11:00;37.55030453;55.8736821;258
15.03.2011 11:00;37.5548337;55.87121831;258
15.03.2011 11:00;37.55764434;55.86757146;258
15.03.2011 11:00;37.56039039;55.86405265;258
15.03.2011 11:00;37.56187906;55.86199134;258
15.03.2011 11:00;37.57577269;55.83724509;258
15.03.2011 11:00;37.57021037;55.84170899;258
15.03.2011 11:00;37.56827833;55.84680063;258
15.03.2011 11:00;37.56542636;55.85177168;258
15.03.2011 11:00;37.56173291;55.86278663;258
15.03.2011 11:00;37.56026968;55.86463237;258
15.03.2011 11:00;37.55691394;55.86896355;258
15.03.2011 11:00;37.5541802;55.87245758;258
15.03.2011 11:00;37.55083509;55.87377882;258
15.03.2011 11:00;37.54634617;55.87383705;258
15.03.2011 11:00;37.54299726;55.8736178;258
